pl_name,rastr,ra,decstr,dec,default_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_refname,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,rowupdate,pl_pubdate,releasedate,lumclass,plx,e_plx,Teff,e_Teff
WASP-148 b,16h56m31.32s,254.1305022,+44d18m09.13s,44.3025361,0,<a refstr=IVSHINA__AMP__WINN_2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..259...62I/abstract target=ref>Ivshina &amp; Winn 2022</a>,8.803843,2.6e-05,-2.6e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2456883.4236,0.0049,-0.0049,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.036,0.05,-0.05,10.506,0.017,-0.017,2022-10-18,2022-04,2022-10-18,,nan,nan,nan,nan
WASP-149 b,08h16m17.68s,124.073681,-08d41m11.69s,-8.6865813,1,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,1.332813,6e-07,-5e-07,0,15.24421375,0.67253884,-0.67253884,0,0.0,0.0,0.0,0,83.02,0.38,-0.37,0,2457757.6245,8e-05,-8e-05,0,0,0.58,0.005,-0.005,0,1.6834,0.217,-0.217,0,0.0,0.0,0.0,0,4.8,0.01,-0.01,0,0.1297,0.0008,-0.0009,0,<a refstr=SCHANCHE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250408091S/abstract target=ref>Schanche et al. 2025</a>,5750.0,125.0,-125.0,0,1.08,0.049,-0.049,0,4.4,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.687,0.026,-0.026,9.825,0.021,-0.021,2025-04-21,2025-04,2025-04-21,,nan,nan,nan,nan
WASP-15 b,13h55m42.72s,208.9280111,-32d09m34.96s,-32.1597118,0,<a refstr=SOUTHWORTH_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.434.1300S/abstract target=ref>Southworth et al. 2013</a>,3.75209748,8.1e-07,-8.1e-07,0,15.782272,0.515614,-0.515614,0,0.0,0.0,0.0,0,85.74,0.38,-0.38,0,2454584.69859,0.00029,-0.00029,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.2993,0.1802,-0.1717,0,0.09508,0.00078,-0.00078,0,<a refstr=SOUTHWORTH_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.434.1300S/abstract target=ref>Southworth et al. 2013</a>,6405.0,80.0,-80.0,0,1.522,0.044,-0.044,0,4.189,0.021,-0.021,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.972,0.01,-0.01,9.693,0.023,-0.023,2018-04-25,2013-09,2016-09-08,,nan,nan,nan,nan
WASP-150 b,17h37m03.12s,264.2630197,+53d01m16.59s,53.0212751,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5.64421124175,4.74294e-06,-4.74294e-06,0,11.44628951,0.5574402,-0.5574402,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2459768.446771,0.0007575,-0.0007575,0,0,0.0,0.0,0.0,0,0.4136201,0.00555428,-0.00555428,0,2.980996,0.0484349,-0.0484349,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6310.0,141.7,-141.7,0,1.63591,0.077269,-0.077269,0,4.1,0.09,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.026,0.028,-0.028,10.747,0.021,-0.021,2023-07-10,2017-07,2023-07-10,,nan,nan,nan,nan
WASP-151 b,23h16m15.23s,349.0634651,+00d18m24.08s,0.3066895,1,<a refstr=MO__X10D_NIK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020PASP..132a4401M/abstract target=ref>Mo&#x10D;nik et al. 2020</a>,4.5334775,2.3e-06,-2.3e-06,0,13.30506009,0.23538859,-0.23538859,0,0.0,0.0,0.0,0,88.25,0.14,-0.14,0,2457763.676241,4e-05,-4e-05,0,0,0.304,0.023,-0.023,0,1.0664,0.0048,-0.0048,0,3.6643,0.0055,-0.0055,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=MO__X10D_NIK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020PASP..132a4401M/abstract target=ref>Mo&#x10D;nik et al. 2020</a>,0.0,0.0,0.0,0,1.181,0.02,-0.02,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.821,0.092,-0.092,11.187,0.021,-0.021,2022-02-22,2020-01,2022-02-22,,nan,nan,nan,nan
WASP-153 b,18h37m02.99s,279.2624729,+40d01m07.29s,40.0186905,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,3.332609,1.9e-06,-1.9e-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2459021.26443,0.0008,-0.00083,0,0,0.48,0.14,-0.24,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6.68,0.58,-0.65,0,0.0874,0.0033,-0.0034,0,<a refstr=DEMANGEON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A..63D/abstract target=ref>Demangeon et al. 2018</a>,5914.0,64.0,-64.0,0,1.73,0.1,-0.09,0,4.1,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.591,0.103,-0.103,11.051,0.017,-0.017,2022-05-03,2022-05,2022-05-03,,nan,nan,nan,nan
WASP-154 b,21h50m52.60s,327.7191734,-08d38m09.40s,-8.6359458,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.8123614,0.000504,-0.000504,0,11.0835,0.817706,-0.817706,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2459465.891746,0.0006765,-0.0006765,0,0,0.0,0.0,0.0,0,1.833,0.00091804,-0.00091804,0,2.565,0.134,-0.134,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4780.0,124.6,-124.6,0,0.82,0.06,-0.06,0,4.5,0.09,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.191,0.092,-0.092,10.774,0.021,-0.021,2024-08-30,2017-07,2024-08-30,,nan,nan,nan,nan
WASP-155 b,23h11m55.13s,347.979723,+33d02m51.41s,33.0476125,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.1106751,0.0002699,-0.0002699,0,13.4185,0.806434,-0.806434,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2459852.086444,0.0013463,-0.0013463,0,0,0.0,0.0,0.0,0,1.0899,0.0371651,-0.0371651,0,3.129,0.784,-0.784,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5660.5,141.7,-141.7,0,1.22,0.07,-0.07,0,4.27,0.09,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.365,0.033,-0.033,10.86,0.026,-0.026,2024-09-30,2017-07,2024-09-30,,nan,nan,nan,nan
WASP-156 b,02h11m07.70s,32.782085,+02d25m05.50s,2.4181937,0,<a refstr=IVSHINA__AMP__WINN_2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..259...62I/abstract target=ref>Ivshina &amp; Winn 2022</a>,3.8361646,1.1e-06,-1.1e-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2458414.13562,0.00025,-0.00025,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.559,0.019,-0.019,9.339,0.023,-0.023,2022-10-18,2022-04,2022-10-18,,nan,nan,nan,nan
WASP-157 b,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,3.9516956,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2457226.190233,0.0,0.0,0,0,0.0,0.0,0.0,0,0.75,0.005,-0.005,0,1.853,0.02,-0.02,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,5753.0,131.7,-121.72,0,1.10289,0.052,-0.06,0,4.36542,0.097117,-0.055962,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.397,0.092,-0.092,10.764,0.023,-0.023,2016-12-21,2016-10,2016-12-21,,nan,nan,nan,nan
WASP-158 b,00h16m35.12s,4.1463468,-10d58m35.12s,-10.9764226,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.65688,0.00053,-0.00053,0,12.8031,0.709584,-0.709584,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2458384.09392,0.00142,-0.00142,0,0,0.0,0.0,0.0,0,0.704,0.00023365,-0.00023365,0,3.542,0.138,-0.138,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6239.0,126.7,-126.7,0,1.53,0.08,-0.08,0,4.15,0.09,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.044,0.025,-0.025,10.881,0.025,-0.025,2022-08-08,2017-07,2022-08-08,,nan,nan,nan,nan
WASP-159 b,04h32m32.76s,68.1364792,-38d58m05.87s,-38.9682973,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.8404319,9.7e-06,-9.7e-06,0,12.3434,0.592897,-0.592897,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2459196.572151,0.0011825,-0.0011825,0,0,0.0,0.0,0.0,0,0.358,5.184e-05,-5.184e-05,0,5.242,0.229,-0.229,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5909.0,61.2,-61.2,0,2.04,0.09,-0.09,0,4.42,2.0,-2.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.836,0.05,-0.05,11.017,0.019,-0.019,2022-08-08,2017-07,2022-08-08,,nan,nan,nan,nan
WASP-16 b,14h18m43.92s,214.6830109,-20d16m31.57s,-20.2754374,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.118536,8.4e-05,-8.4e-05,0,11.857124,0.105384,-0.105384,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2458598.072777,0.00045,-0.00045,0,0,0.0,0.0,0.0,0,1.22427313,0.01404948,-0.01404948,0,2.043274,0.024721,-0.024721,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5700.0,0.0,0.0,0,0.95,0.0,0.0,0,4.49158,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.288,0.033,-0.033,9.589,0.023,-0.023,2024-09-16,2017-07,2024-09-16,,nan,nan,nan,nan
WASP-160 B b,05h50m43.09s,87.679561,-27d37m23.96s,-27.6233218,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,3.76849254,7.9e-07,-7.9e-07,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,89.0,0.6,-0.6,0,2458397.38023,0.00021,-0.00021,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11.25,0.19,-0.31,0,0.129,0.0017,-0.0017,0,<a refstr=LENDL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..301L/abstract target=ref>Lendl et al. 2019</a>,5298.0,99.0,-99.0,0,0.868,0.031,-0.028,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.04,0.08,-0.08,11.055,0.021,-0.021,2024-03-04,2023-03,2024-03-04,,nan,nan,nan,nan
WASP-161 b,08h25m21.08s,126.3378248,-11d30m03.56s,-11.5009889,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,5.4060425,4.4e-06,-4.6e-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2459238.2239,0.00044,-0.00045,0,0,0.18,0.15,-0.11,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.9,0.14,-0.31,0,0.0751,0.0009,-0.0008,0,<a refstr=BARKAOUI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...43B/abstract target=ref>Barkaoui et al. 2019</a>,6400.0,100.0,-100.0,0,1.712,0.083,-0.072,0,4.111,0.023,-0.033,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.079,0.011,-0.011,9.837,0.025,-0.025,2022-05-03,2022-05,2022-05-03,,nan,nan,nan,nan
WASP-162 b,11h13m10.30s,168.2929079,-17d39m28.01s,-17.6577794,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,9.6246665,1.75e-05,-1.75e-05,0,12.3182,0.681292,-0.681292,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2459299.07674,0.0010038,-0.0010038,0,0,0.0,0.0,0.0,0,1.023,0.00027205,-0.00027205,0,4.297,0.316,-0.316,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5473.0,123.4,-123.4,0,1.2,0.06,-0.06,0,4.26,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.213,0.092,-0.092,10.466,0.021,-0.021,2022-08-08,2017-07,2022-08-08,,nan,nan,nan,nan
WASP-163 b,17h06m09.01s,256.5375549,-10d24m46.83s,-10.4130071,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,1.60968735876,3.604185e-05,-3.604185e-05,0,14.81603494,0.88010585,-0.88010585,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2460775.659327,0.00032335,-0.00032335,0,0,0.0,0.0,0.0,0,1.52695334,0.01369672,-0.01369672,0,2.2918133,0.0233029,-0.0233029,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6472.0,591.77,-591.77,0,1.14583,0.067548,-0.067548,0,4.43974,0.148889,-0.148889,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.663,0.08,-0.08,10.147,0.021,-0.021,2025-09-17,2017-07,2025-08-28,,nan,nan,nan,nan
WASP-164 b,22h59m29.66s,344.8735878,-60d26m52.15s,-60.4478194,0,<a refstr=IVSHINA__AMP__WINN_2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..259...62I/abstract target=ref>Ivshina &amp; Winn 2022</a>,1.77713739,3.9e-07,-3.9e-07,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2459062.73949,0.00027,-0.00027,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.603,0.057,-0.057,10.959,0.021,-0.021,2022-10-18,2022-04,2022-10-18,,nan,nan,nan,nan
WASP-165 b,23h50m19.36s,357.5806472,-17d04m39.34s,-17.0775947,1,<a refstr=LENDL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..301L/abstract target=ref>Lendl et al. 2019</a>,3.465509,2.3e-05,-2.3e-05,0,14.12334,2.12971,-1.90553,0,0.0,0.0,0.0,0,84.9,2.5,-1.7,0,2457649.71142,0.00093,-0.00093,0,0,0.53,0.11,-0.22,0,0.544,0.067,-0.059,0,4.176,0.096,-0.0816,0,5.93,0.67,-0.55,0,0.0738,0.0044,-0.0041,0,<a refstr=LENDL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..301L/abstract target=ref>Lendl et al. 2019</a>,5599.0,150.0,-150.0,0,1.75,0.18,-0.18,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.816,0.103,-0.103,11.024,0.023,-0.023,2018-11-02,2019-01,2018-11-01,,nan,nan,nan,nan
WASP-166 b,09h39m30.03s,144.8751047,-20d58m56.71s,-20.9824191,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,5.4435397,3.1e-06,-3e-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2458524.40848,0.00033,-0.00031,0,0,0.365,0.104,-0.089,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11.25,0.38,-0.52,0,0.0518,0.0009,-0.0009,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3067H/abstract target=ref>Hellier et al. 2019</a>,6050.0,50.0,-50.0,0,1.22,0.06,-0.06,0,4.34,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,9.351,0.002,-0.002,8.032,0.023,-0.023,2022-05-03,2022-05,2022-05-03,,nan,nan,nan,nan
WASP-167 b,13h04m10.51s,196.0437932,-35d32m58.31s,-35.5495292,0,<a refstr=KOKORI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..258...40K/abstract target=ref>Kokori et al. 2022</a>,2.021957,7e-07,-7e-07,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2456717.82564,0.00019,-0.00019,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=TEMPLE_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.471.2743T/abstract target=ref>Temple et al. 2017</a>,7000.0,250.0,-250.0,0,1.79,0.05,-0.05,0,4.13,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.517,0.007,-0.007,9.76,0.021,-0.021,2022-01-24,2022-02,2022-01-24,,nan,nan,nan,nan
WASP-168 b,06h26m58.71s,96.7446427,-46d49m16.91s,-46.8213635,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4.1536624,2.7e-06,-2.7e-06,0,12.7595,0.652224,-0.652224,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2459252.138447,0.0002814,-0.0002814,0,0,0.0,0.0,0.0,0,1.231,0.00051459,-0.00051459,0,1.702,0.151,-0.151,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5818.8,409.4,-409.4,0,1.09,0.05,-0.05,0,4.24,0.39,-0.39,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.124,0.026,-0.026,10.443,0.026,-0.026,2022-08-08,2017-07,2022-08-08,,nan,nan,nan,nan
WASP-169 b,08h29m32.94s,127.3872297,-12d56m41.17s,-12.9447683,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,5.6114118,8.2e-06,-8.3e-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2459240.15837,0.00091,-0.00088,0,0,0.23,0.2,-0.15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.1,0.18,-0.45,0,0.0767,0.0015,-0.0014,0,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.2478N/abstract target=ref>Nielsen et al. 2019</a>,6110.0,101.0,-101.0,0,2.011,0.188,-0.089,0,3.958,0.033,-0.076,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.167,0.034,-0.034,10.483,0.025,-0.025,2022-05-03,2022-05,2022-05-03,,nan,nan,nan,nan
WASP-17 b,15h59m50.94s,239.9622479,-28d03m42.46s,-28.0617941,0,<a refstr=SEDAGHATI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...596A..47S/abstract target=ref>Sedaghati et al. 2016</a>,3.735438,0.0,0.0,0,19.582123,0.874302,-0.874302,0,0.0,0.0,0.0,0,87.06,0.61,-0.63,0,2457192.69798,0.00028,-0.00028,0,0,0.361,0.069,-0.069,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.025,0.146,-0.146,0,0.12345,0.00109,-0.00109,0,<a refstr=SEDAGHATI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...596A..47S/abstract target=ref>Sedaghati et al. 2016</a>,0.0,0.0,0.0,0,1.572,0.056,-0.056,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.588,0.015,-0.015,10.224,0.027,-0.027,2018-04-25,2016-11,2016-09-29,,nan,nan,nan,nan
WASP-170 b,09h01m39.91s,135.4163028,-20d43m13.33s,-20.7203686,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,2.34477786,4.9e-07,-4.9e-07,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,84.87,0.28,-0.28,0,2458571.47948,0.00015,-0.00015,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.71,0.21,-0.18,0,0.1175,0.0041,-0.0041,0,<a refstr=BARKAOUI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...43B/abstract target=ref>Barkaoui et al. 2019</a>,5600.0,150.0,-150.0,0,0.938,0.056,-0.061,0,4.466,0.031,-0.031,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.613,0.034,-0.034,10.724,0.023,-0.023,2024-03-04,2023-03,2024-03-04,,nan,nan,nan,nan
WASP-171 b,11h27m22.81s,171.8450533,-44d05m19.33s,-44.0887035,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.8186276,1.7e-05,-1.7e-05,0,11.3749,0.650895,-0.650895,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2459331.431765,0.0017149,-0.0017149,0,0,0.0,0.0,0.0,0,0.324,0.00015829,-0.00015829,0,4.282,0.295,-0.295,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6090.0,126.9,-126.9,0,2.03,0.1,-0.1,0,3.88,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.612,0.08,-0.08,11.104,0.021,-0.021,2022-08-08,2017-07,2022-08-08,,nan,nan,nan,nan
